Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26589127,10/30/2013 05:48:10 PM,10/30/2013 05:48:10 PM,DOB,Department of Buildings,General Construction/Plumbing,Debris - Falling Or In Danger Of Falling,,11355,42-31 UNION STREET,UNION STREET,SANFORD AVENUE,FRANKLIN AVENUE,,,ADDRESS,Flushing,,N/A,Assigned,,10/30/2013 12:00:00 AM,07 QUEENS,QUEENS,1032852,215176,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.757151326770256,-73.82456871200348,"(40.757151326770256, -73.82456871200348)"
26591300,10/30/2013 05:40:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11355,42-47 MAIN STREET,MAIN STREET,FRANKLIN AVENUE,BLOSSOM AVENUE,,,ADDRESS,Flushing,,N/A,Open,,,07 QUEENS,QUEENS,1031985,214008,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75395019356157,-73.82770647489511,"(40.75395019356157, -73.82770647489511)"
26588907,10/30/2013 05:33:50 PM,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,10304,132 TOWNSEND AVENUE,TOWNSEND AVENUE,BAY STREET,TOMPKINS AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Open,11/07/2013 05:33:50 PM,,01 STATEN ISLAND,STATEN ISLAND,963400,164745,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61883888814758,-74.07510310376817,"(40.61883888814758, -74.07510310376817)"
26591465,10/30/2013 05:25:12 PM,,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,10023,BROADWAY,BROADWAY,WEST 66 STREET,WEST 67 STREET,,,BLOCKFACE,NEW YORK,,N/A,Open,11/19/2013 05:25:12 PM,,07 MANHATTAN,MANHATTAN,989176,221367,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77427622836865,-73.98221480222111,"(40.77427622836865, -73.98221480222111)"
26591932,10/30/2013 05:18:22 PM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,N/A,Open,11/06/2013 05:18:22 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26589634,10/30/2013 05:14:00 PM,,DSNY,BCC - Manhattan,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10040,,,,,FAIRVIEW AVENUE,BROADWAY TERRACE,INTERSECTION,NEW YORK,,DSNY Garage,Open,,,12 MANHATTAN,MANHATTAN,1003206,251459,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85685135955484,-73.93147486551177,"(40.85685135955484, -73.93147486551177)"
26591496,10/30/2013 05:09:00 PM,10/30/2013 05:09:00 PM,DSNY,BCC - Brooklyn South,Derelict Vehicles,14 Derelict Vehicles,Street,11218,660 MCDONALD AVENUE,MCDONALD AVENUE,AVENUE C,CORTELYOU ROAD,,,ADDRESS,BROOKLYN,,DSNY Garage,Pending,,10/30/2013 05:09:00 PM,12 BROOKLYN,BROOKLYN,990162,171844,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63834670771042,-73.97869835486154,"(40.63834670771042, -73.97869835486154)"
26593604,10/30/2013 05:05:18 PM,,DOB,Department of Buildings,General Construction/Plumbing,Facade - Defective/Cracking (Ll11/98),,11419,114-14 95 AVENUE,95 AVENUE,BEND,115 STREET,,,ADDRESS,South Richmond Hill,,N/A,Open,,,09 QUEENS,QUEENS,1031084,191170,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.691270344821504,-73.83111743579738,"(40.691270344821504, -73.83111743579738)"
26590914,10/30/2013 04:59:30 PM,,DOT,Department of Transportation,Street Sign - Missing,"No Parking, Standing, Stopping",Street,11232,1 AVENUE,1 AVENUE,48 STREET,49 STREET,,,BLOCKFACE,BROOKLYN,,N/A,Open,11/13/2013 04:59:30 PM,,07 BROOKLYN,BROOKLYN,979183,176549,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65126144215733,-74.01826054283728,"(40.65126144215733, -74.01826054283728)"
26592706,10/30/2013 04:53:14 PM,,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,11419,95-29 115 STREET,115 STREET,95 AVENUE,101 AVENUE,,,ADDRESS,South Richmond Hill,,N/A,Open,,,09 QUEENS,QUEENS,1031302,191094,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69106058644963,-73.83033186448709,"(40.69106058644963, -73.83033186448709)"
26591567,10/30/2013 04:46:26 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10028,,,,,5 AVENUE,EAST   86 STREET,INTERSECTION,NEW YORK,,N/A,Open,11/13/2013 04:46:26 PM,,08 MANHATTAN,MANHATTAN,995213,224010,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.78152514006051,-73.96041405700397,"(40.78152514006051, -73.96041405700397)"
26594796,10/30/2013 04:40:31 PM,,DOF,Department of Finance,DOF Literature Request,Property Tax Payment Agreement Request,,,,,,,,,,,,N/A,Open,11/06/2013 04:40:31 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26593281,10/30/2013 04:37:10 PM,,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,Food Service Establishment License,,,,,,,,,,,,N/A,Open,11/06/2013 04:37:10 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26595499,10/30/2013 04:33:54 PM,,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,,11419,114-12 95 AVENUE,95 AVENUE,BEND,115 STREET,,,ADDRESS,South Richmond Hill,,N/A,Open,,,09 QUEENS,QUEENS,1031081,191169,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69126761593199,-73.83112826066846,"(40.69126761593199, -73.83112826066846)"
26595101,10/30/2013 04:30:12 PM,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11379,62-18 79 STREET,79 STREET,62 AVENUE,JUNIPER BOULEVARD NORTH,,,ADDRESS,MIDDLE VILLAGE,,N/A,Open,11/07/2013 04:30:12 PM,,05 QUEENS,QUEENS,1017995,202488,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72239513723985,-73.87825934230139,"(40.72239513723985, -73.87825934230139)"
26592817,10/30/2013 04:24:25 PM,10/30/2013 06:27:58 PM,FDNY,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,On Site Test,Street Address,10002,100 ORCHARD STREET,ORCHARD STREET,BROOME STREET,DELANCEY STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/04/2013 04:24:25 PM,10/30/2013 06:27:58 PM,03 MANHATTAN,MANHATTAN,987022,201067,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71855876241988,-73.99000013126532,"(40.71855876241988, -73.99000013126532)"
26595066,10/30/2013 04:20:00 PM,,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11212,,,,,NEWPORT STREET,SACKMAN STREET,INTERSECTION,BROOKLYN,,DSNY Garage,Open,,,16 BROOKLYN,BROOKLYN,1011301,179862,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66031503000897,-73.90249988477281,"(40.66031503000897, -73.90249988477281)"
26590138,10/30/2013 04:16:00 PM,10/30/2013 04:16:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10301,,,,,CLINTON AVENUE,FILLMORE STREET,INTERSECTION,STATEN ISLAND,,N/A,Closed,,10/29/2013 04:16:00 PM,01 STATEN ISLAND,STATEN ISLAND,956971,173632,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.643214347343125,-74.09829669904646,"(40.643214347343125, -74.09829669904646)"
26591285,10/30/2013 04:13:14 PM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11207,2686 ATLANTIC AVENUE,ATLANTIC AVENUE,NEW JERSEY AVENUE,VERMONT STREET,,,ADDRESS,BROOKLYN,,N/A,Open,,,05 BROOKLYN,BROOKLYN,1013313,185532,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67587152981012,-73.8952235809631,"(40.67587152981012, -73.8952235809631)"
26595002,10/30/2013 04:10:40 PM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11212,130 NEW LOTS AVENUE,NEW LOTS AVENUE,POWELL STREET,JUNIUS STREET,,,ADDRESS,BROOKLYN,,N/A,Open,,,16 BROOKLYN,BROOKLYN,1011815,179187,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65846071951131,-73.90065003174826,"(40.65846071951131, -73.90065003174826)"
26589990,10/30/2013 04:08:45 PM,,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11419,114-14 95 AVENUE,95 AVENUE,BEND,115 STREET,,,ADDRESS,South Richmond Hill,,N/A,Open,,,09 QUEENS,QUEENS,1031084,191170,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.691270344821504,-73.83111743579738,"(40.691270344821504, -73.83111743579738)"
26591903,10/30/2013 04:06:49 PM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,10304,864 TARGEE STREET,TARGEE STREET,CLOVE ROAD,BALTIC AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Open,,,02 STATEN ISLAND,STATEN ISLAND,959268,160493,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60715734368483,-74.08997110531341,"(40.60715734368483, -74.08997110531341)"
26591895,10/30/2013 04:05:00 PM,10/30/2013 04:05:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10309,,,,,BAYVIEW AVENUE,HYLAN BOULEVARD,INTERSECTION,STATEN ISLAND,,N/A,Closed,,10/29/2013 04:05:00 PM,03 STATEN ISLAND,STATEN ISLAND,927867,127562,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.51662419468999,-74.20278499187911,"(40.51662419468999, -74.20278499187911)"
26594861,10/30/2013 04:02:01 PM,,DOT,Department of Transportation,Street Condition,Pothole,,10453,275 HARLEM RIVER PARK BRIDGE,HARLEM RIVER PARK BRIDGE,METRO NORTH RAILROAD,MATTHEWSON ROAD,,,ADDRESS,BRONX,,N/A,Open,,10/30/2013 04:02:02 PM,05 BRONX,BRONX,1005976,249889,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85253579729564,-73.92146652647844,"(40.85253579729564, -73.92146652647844)"
26589597,10/30/2013 03:59:06 PM,10/30/2013 11:57:59 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10314,,,,,ROOSEVELT AVENUE,WILLOW BROOK ROAD,INTERSECTION,STATEN ISLAND,,Precinct,Closed,10/30/2013 11:59:06 PM,10/30/2013 11:57:59 PM,02 STATEN ISLAND,STATEN ISLAND,947380,159223,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60362996836629,-74.1327780033994,"(40.60362996836629, -74.1327780033994)"
26592883,10/30/2013 03:55:38 PM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,N/A,Open,11/06/2013 03:55:38 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26590864,10/30/2013 03:52:14 PM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,N/A,Open,11/06/2013 03:52:14 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26590589,10/30/2013 03:49:00 PM,,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11230,1489 EAST 10 STREET,EAST 10 STREET,AVENUE N,AVENUE O,,,ADDRESS,BROOKLYN,,N/A,Open,,,12 BROOKLYN,BROOKLYN,994258,162619,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61302233945894,-73.96395365466618,"(40.61302233945894, -73.96395365466618)"
26594028,10/30/2013 03:46:00 PM,,DEP,Department of Environmental Protection,Asbestos,Asbestos Complaint (B1),,10011,48 WEST 20 STREET,WEST 20 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Started,,10/30/2013 03:50:00 PM,05 MANHATTAN,MANHATTAN,986325,208997,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74032486505338,-73.99251208288781,"(40.74032486505338, -73.99251208288781)"
26591597,10/30/2013 03:41:13 PM,10/30/2013 03:41:40 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,N/A,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26594694,10/30/2013 03:36:59 PM,,DCA,Department of Consumer Affairs,Consumer Complaint,Overcharge,,10468,1 WEST FORDHAM ROAD,WEST FORDHAM ROAD,EAST FORDHAM ROAD,DAVIDSON AVENUE,,,ADDRESS,BRONX,,N/A,Open,11/03/2013 03:36:59 PM,,07 BRONX,BRONX,1011562,253628,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86278271317745,-73.90125946398237,"(40.86278271317745, -73.90125946398237)"
26595448,10/30/2013 03:34:22 PM,10/30/2013 03:34:22 PM,DOB,Department of Buildings,General Construction/Plumbing,Debris - Falling Or In Danger Of Falling,,11101,26-16 JACKSON AVENUE,JACKSON AVENUE,44 DRIVE,PURVES STREET,,,ADDRESS,Long Island City,,N/A,Assigned,,10/30/2013 12:00:00 AM,02 QUEENS,QUEENS,1000381,211553,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.747325976973826,-73.94178299119044,"(40.747325976973826, -73.94178299119044)"
26592525,10/30/2013 03:31:33 PM,10/30/2013 08:28:49 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,8611 19 AVENUE,19 AVENUE,86 STREET,BENSON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/30/2013 11:31:33 PM,10/30/2013 08:28:49 PM,11 BROOKLYN,BROOKLYN,983994,159868,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.605477057070964,-74.0009219445692,"(40.605477057070964, -74.0009219445692)"
26589139,10/30/2013 03:27:00 PM,10/30/2013 05:15:23 PM,DOT,Department of Transportation,Bridge Condition,Pothole,Bridge,11222,,,,,,,,BROOKLYN,,N/A,Closed,04/28/2014 03:27:00 PM,10/30/2013 05:15:23 PM,01 BROOKLYN,BROOKLYN,1003711,204227,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,Kosciuszko Br - BQE,Brooklyn Bound,Roadway,Roadway,,,,40.72721122436151,-73.92978617122712,"(40.72721122436151, -73.92978617122712)"
26589467,10/30/2013 03:20:00 PM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11420,,,,,120 STREET,111 AVENUE,INTERSECTION,South Ozone Park,,N/A,Open,,,10 QUEENS,QUEENS,1034052,187345,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68075541354919,-73.8204431827191,"(40.68075541354919, -73.8204431827191)"
26593597,10/30/2013 03:17:13 PM,,DOB,Department of Buildings,Special Enforcement,SEP - Professional Certification Compliance Audit,,11360,201-10 CROSS ISLAND PARKWAY,CROSS ISLAND PARKWAY,201 STREET,CROSS ISLAND PARKWAY ET 33 SB,,,ADDRESS,Bayside,,N/A,Open,,,07 QUEENS,QUEENS,1041550,225908,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78655569162361,-73.7930814605531,"(40.78655569162361, -73.7930814605531)"
26590331,10/30/2013 03:10:36 PM,,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11235,4738 BEDFORD AVENUE,BEDFORD AVENUE,VOORHIES AVENUE,BELT PARKWAY,,,ADDRESS,BROOKLYN,,N/A,Open,,,15 BROOKLYN,BROOKLYN,999790,152855,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58621416736635,-73.94405122246398,"(40.58621416736635, -73.94405122246398)"
26589967,10/30/2013 03:06:53 PM,,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11358,29-41 165 STREET,165 STREET,29 AVENUE,32 AVENUE,,,ADDRESS,Flushing,,N/A,Open,,,07 QUEENS,QUEENS,1039721,220118,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77067538043493,-73.79973402041999,"(40.77067538043493, -73.79973402041999)"
26590660,10/30/2013 03:02:30 PM,,DCA,Department of Consumer Affairs,Consumer Complaint,Exchange/Refund/Return,,10023,155 WEST 72 STREET,WEST 72 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,11/03/2013 03:02:30 PM,,07 MANHATTAN,MANHATTAN,989705,222745,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77805816535376,-73.98030374254728,"(40.77805816535376, -73.98030374254728)"
26595923,10/30/2013 02:58:17 PM,,DCA,Department of Consumer Affairs,Consumer Complaint,Overcharge,,11229,1715 EAST 13 STREET,EAST 13 STREET,KINGS HIGHWAY,AVENUE R,,,ADDRESS,BROOKLYN,,N/A,Open,11/03/2013 02:58:17 PM,,15 BROOKLYN,BROOKLYN,995381,160580,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60742436431369,-73.95991224731239,"(40.60742436431369, -73.95991224731239)"
26590289,10/30/2013 02:56:00 PM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10011,24 WEST 20 STREET,WEST 20 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Open,,,05 MANHATTAN,MANHATTAN,986481,208911,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74008877844836,-73.99194916439221,"(40.74008877844836, -73.99194916439221)"
26592171,10/30/2013 02:52:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10011,2 5 AVENUE,5 AVENUE,WASHINGTON MEWS,EAST 8 STREET,,,ADDRESS,NEW YORK,,N/A,Open,,,02 MANHATTAN,MANHATTAN,985190,205935,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73192062465118,-73.99660831115821,"(40.73192062465118, -73.99660831115821)"
26590164,10/30/2013 02:48:50 PM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power/Phone Lines,Street,11436,116-48 142 STREET,142 STREET,116 ROAD,FOCH BOULEVARD,,,ADDRESS,JAMAICA,,N/A,Open,11/09/2013 02:48:50 PM,,12 QUEENS,QUEENS,1039775,186797,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67921723276678,-73.79981398298597,"(40.67921723276678, -73.79981398298597)"
26595361,10/30/2013 02:46:42 PM,,DOF,Department of Finance,DOF Literature Request,Request to Update Property Description for Tax Class 1 Form,,,,,,,,,,,,N/A,Assigned,10/31/2013 02:46:42 PM,10/30/2013 02:49:55 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26589838,10/30/2013 02:41:28 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11214,2002 BATH AVENUE,BATH AVENUE,20 AVENUE,BAY 25 STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,11/13/2013 02:41:28 PM,10/30/2013 02:58:31 PM,11 BROOKLYN,BROOKLYN,983860,158359,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.601335154336965,-74.00140443779986,"(40.601335154336965, -74.00140443779986)"
26594608,10/30/2013 02:36:11 PM,,TLC,Correspondence - Taxi and Limousine Commission,Taxi Compliment,Driver Compliment,,,,,,,,,,,,N/A,Open,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26592278,10/30/2013 02:33:26 PM,,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11234,1531 EAST 54 STREET,EAST 54 STREET,AVENUE M,AVENUE N,,,ADDRESS,BROOKLYN,,Precinct,Assigned,10/30/2013 10:33:26 PM,10/30/2013 09:30:53 PM,18 BROOKLYN,BROOKLYN,1005594,165281,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.620308919767304,-73.92311578129066,"(40.620308919767304, -73.92311578129066)"
